,Unnamed: 0,user,date,content,user_location,tweets,tweet_status
1609,1609,"{'username': 'Michael_Ndzana', 'id': 434616469, 'displayname': 'Michael Ndzana', 'description': 'D??veloppeur.', 'rawDescription': 'D??veloppeur.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 12, 3, 2, 18, tzinfo=datetime.timezone.utc), 'followersCount': 59, 'friendsCount': 49, 'statusesCount': 1829, 'favouritesCount': 6772, 'listedCount': 0, 'mediaCount': 22, 'location': '???', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1569272106482802691/N0JTre-S_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/434616469/1663870935', 'label': None}",2019-01-04 17:23:18+00:00,@Miss237Faces @GoDaddy L'adresse pour y jeter un coup d'oeil...,???,@user @user L'adresse pour y jeter un coup d'oeil...,"[('Negative', 0.13542046), ('Neutral', 0.8218984), ('Positive', 0.04268119)]"
1610,1610,"{'username': 'ShirtTooley', 'id': 1063532156020916224, 'displayname': 'Tooley Shirt Manufacturer', 'description': 'Tooley is a men??s shirt manufacturer in Delhi, Noida and Karol bagh. We produce and deliver shirts of your choice.', 'rawDescription': 'Tooley is a men??s shirt manufacturer in Delhi, Noida and Karol bagh. We produce and deliver shirts of your choice.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 11, 16, 20, 40, tzinfo=datetime.timezone.utc), 'followersCount': 90, 'friendsCount': 722, 'statusesCount': 186, 'favouritesCount': 58, 'listedCount': 0, 'mediaCount': 102, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'http://www.tooley.in/', 'linkTcourl': 'https://t.co/Ho3bslpwOU', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063536518134788096/dDtS53zA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1063532156020916224/1542401832', 'label': None}",2019-01-04 17:20:15+00:00,"@GoDaddyCanada 
Hello Everyone
I am an existing customer of Go daddy last 3 years.
I purchased Godaddy SSL Certificate on this date (17-Dec-2018).
But their team is not update my SSL Certificate.
Their service is very bad. Fraud me.. Cheater..
9899830971","New Delhi, India","@user 
Hello Everyone
I am an existing customer of Go daddy last 3 years.
I purchased Godaddy SSL Certificate on this date (17-Dec-2018).
But their team is not update my SSL Certificate.
Their service is very bad. Fraud me.. Cheater..
9899830971","[('Negative', 0.9440513), ('Neutral', 0.050547063), ('Positive', 0.0054016015)]"
1611,1611,"{'username': 'howelltosports', 'id': 846453919, 'displayname': 'Edward Howell', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 9, 26, 0, 8, 8, tzinfo=datetime.timezone.utc), 'followersCount': 75, 'friendsCount': 716, 'statusesCount': 327, 'favouritesCount': 196, 'listedCount': 0, 'mediaCount': 45, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2019-01-04 17:17:40+00:00,Check out the new article added to our website regarding different types of vision training #GoDaddy #GoCentral via @GoDaddy,,Check out the new article added to our website regarding different types of vision training #GoDaddy #GoCentral via @user,"[('Negative', 0.0032715301), ('Neutral', 0.59119457), ('Positive', 0.405534)]"
1612,1612,"{'username': 'thakorrakesh', 'id': 246135258, 'displayname': 'Thakor Rakesh', 'description': 'Nobody can bring you peace but yourself!', 'rawDescription': 'Nobody can bring you peace but yourself!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 2, 5, 57, 19, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 173, 'statusesCount': 342, 'favouritesCount': 84, 'listedCount': 0, 'mediaCount': 60, 'location': 'Pune', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1017243289848893440/W1sbjquT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/246135258/1531364854', 'label': None}",2019-01-04 17:17:15+00:00,@GoDaddy Can you please validate the authenticity of https://t.co/ijMwQ1Za6E registered with #GoDaddy. Some message is floating around on WhatsApp @PMOIndia @alpeshprajapa3 https://t.co/Hv5hbGDsV0,Pune,@user Can you please validate the authenticity of http registered with #GoDaddy. Some message is floating around on WhatsApp @user @user http,"[('Negative', 0.08642721), ('Neutral', 0.82016915), ('Positive', 0.09340365)]"
1613,1613,"{'username': 'jh4_vols', 'id': 2650155809, 'displayname': 'Janet Hutton', 'description': 'CBD Apothecary Solutions has the highest quality, lowest priced products on the market. We also have the fairest, most lucrative,  unique business opportunity.', 'rawDescription': 'CBD Apothecary Solutions has the highest quality, lowest priced products on the market. We also have the fairest, most lucrative,  unique business opportunity.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 6, 28, 13, 25, 59, tzinfo=datetime.timezone.utc), 'followersCount': 197, 'friendsCount': 965, 'statusesCount': 2159, 'favouritesCount': 1404, 'listedCount': 0, 'mediaCount': 334, 'location': 'Georgia, USA', 'protected': False, 'linkUrl': 'http://cbdapothecarysolutions.com', 'linkTcourl': 'https://t.co/iFxbsByrSb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/824732391864410112/aeHtqeuL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2650155809/1485466502', 'label': None}",2019-01-04 17:16:36+00:00,Proudly presenting https://t.co/Lf1WWafgFs. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,"Georgia, USA",Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
1614,1614,"{'username': 'DavidLaw', 'id': 15485809, 'displayname': 'David Law', 'description': 'Join the free Penny Stock Multibaggers???ø Investor Community at discord.gg/8TDWN25YjY. Over 30% portfolio increase in the first year investing. DYOR', 'rawDescription': 'Join the free Penny Stock Multibaggers???ø Investor Community at https://t.co/HAmGMP72Y8. Over 30% portfolio increase in the first year investing. DYOR', 'descriptionUrls': [{'text': 'discord.gg/8TDWN25YjY', 'url': 'http://discord.gg/8TDWN25YjY', 'tcourl': 'https://t.co/HAmGMP72Y8', 'indices': (62, 85)}], 'verified': False, 'created': datetime.datetime(2008, 7, 18, 20, 16, 26, tzinfo=datetime.timezone.utc), 'followersCount': 40012, 'friendsCount': 34786, 'statusesCount': 283504, 'favouritesCount': 2276, 'listedCount': 333, 'mediaCount': 1526, 'location': 'Skegness, England', 'protected': False, 'linkUrl': 'https://discord.gg/8TDWN25YjY', 'linkTcourl': 'https://t.co/gAPxS4Wfaq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1326901488187269123/K7AGgIfD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15485809/1628116920', 'label': None}",2019-01-04 17:04:01+00:00,Godaddy Dedicated Server Prices #Godaddy #Server https://t.co/Qe4CdGZkNt,"Skegness, England",Godaddy Dedicated Server Prices #Godaddy #Server http,"[('Negative', 0.08431709), ('Neutral', 0.8387393), ('Positive', 0.07694368)]"
1615,1615,"{'username': 'BeRigg', 'id': 720027578271211520, 'displayname': 'BethRiggs', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 4, 12, 23, 15, 26, tzinfo=datetime.timezone.utc), 'followersCount': 28, 'friendsCount': 1, 'statusesCount': 20669, 'favouritesCount': 0, 'listedCount': 16, 'mediaCount': 2, 'location': 'United States', 'protected': False, 'linkUrl': 'http://www.bethriggs.com/', 'linkTcourl': 'https://t.co/LPvC1pvSCs', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/720027948351414274/PGLM8i_m_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/720027578271211520/1460503378', 'label': None}",2019-01-04 16:57:19+00:00,New post on my blog: Reviewing Pareteum (TEUM) and Godaddy (GDDY) https://t.co/OURzah1mQ8,United States,New post on my blog: Reviewing Pareteum (TEUM) and Godaddy (GDDY) http,"[('Negative', 0.0074350084), ('Neutral', 0.8982056), ('Positive', 0.09435943)]"
1616,1616,"{'username': 'DInvesting', 'id': 19193685, 'displayname': 'Elliot Silver', 'description': 'President of Top Notch Domains, LLC, a domain name investment firm. Publisher of DomainInvesting.com. Founder and General Manager of Embrace.com.', 'rawDescription': 'President of Top Notch Domains, LLC, a domain name investment firm. Publisher of https://t.co/n07pD3Q81b. Founder and General Manager of https://t.co/neJ1Eez09R.', 'descriptionUrls': [{'text': 'DomainInvesting.com', 'url': 'http://DomainInvesting.com', 'tcourl': 'https://t.co/n07pD3Q81b', 'indices': (81, 104)}, {'text': 'Embrace.com', 'url': 'http://Embrace.com', 'tcourl': 'https://t.co/neJ1Eez09R', 'indices': (137, 160)}], 'verified': False, 'created': datetime.datetime(2009, 1, 19, 18, 5, 46, tzinfo=datetime.timezone.utc), 'followersCount': 30146, 'friendsCount': 319, 'statusesCount': 38025, 'favouritesCount': 5475, 'listedCount': 389, 'mediaCount': 413, 'location': 'Boston, MA', 'protected': False, 'linkUrl': 'https://DomainInvesting.com', 'linkTcourl': 'https://t.co/AyRSq9A8aB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1225856702257532930/eTT0TbxG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19193685/1508940347', 'label': None}",2019-01-04 16:57:04+00:00,Not happy at all with Network Solutions / @webdotcom. Won a name on @namejet a year ago and trying to transfer to @GoDaddy. It was unlocked by my NSI rep but there is some ??mystery? lock preventing transfer. Name expires in 8 days. Ticket escalated weeks ago. No resolution.,"Boston, MA",Not happy at all with Network Solutions / @user Won a name on @user a year ago and trying to transfer to @user It was unlocked by my NSI rep but there is some ??mystery? lock preventing transfer. Name expires in 8 days. Ticket escalated weeks ago. No resolution.,"[('Negative', 0.9048597), ('Neutral', 0.08893406), ('Positive', 0.0062061925)]"
1617,1617,"{'username': 'website_houston', 'id': 320518938, 'displayname': 'Website Marketing', 'description': 'Website Marketing And Internet Marketing Services. Website Design Services', 'rawDescription': 'Website Marketing And Internet Marketing Services. Website Design Services', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 20, 2, 3, 47, tzinfo=datetime.timezone.utc), 'followersCount': 47, 'friendsCount': 258, 'statusesCount': 636, 'favouritesCount': 4723, 'listedCount': 7, 'mediaCount': 1, 'location': 'Houston, TX', 'protected': False, 'linkUrl': 'http://www.thewebsitemarketing.com', 'linkTcourl': 'http://t.co/cg94L9TKAE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/992142204524085248/3JSjCfpX_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019-01-04 16:54:52+00:00,@GoDaddy You went berserk on my credit card with UNAUTHORIZED charges when I was on vacation. @GoDaddy_Sucks @godaddy @GoDaddySUCKS1 #GoDaddy,"Houston, TX",@user You went berserk on my credit card with UNAUTHORIZED charges when I was on vacation. @user @user @user #GoDaddy,"[('Negative', 0.6804579), ('Neutral', 0.28071344), ('Positive', 0.038828686)]"
1618,1618,"{'username': 'GayazKhan14', 'id': 924651225043181568, 'displayname': 'Gayaz Khan', 'description': 'Be cool', 'rawDescription': 'Be cool', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 10, 29, 14, 56, 46, tzinfo=datetime.timezone.utc), 'followersCount': 46, 'friendsCount': 316, 'statusesCount': 412, 'favouritesCount': 1111, 'listedCount': 0, 'mediaCount': 0, 'location': '???????ø???ú???ø, ?????ø??', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/925754225686069248/1omDavCf_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019-01-04 16:53:34+00:00,Proudly presenting https://t.co/JWYyaXeMg4. Check it out and let me know what you think! none #GoDaddy via @GoDaddy,"???????ø???ú???ø, ?????ø??",Proudly presenting http Check it out and let me know what you think! none #GoDaddy via @user,"[('Negative', 0.0010653053), ('Neutral', 0.049902234), ('Positive', 0.94903237)]"
1619,1619,"{'username': 'j88954032', 'id': 1220461218, 'displayname': 'johnniegz gram', 'description': 'BARTENDERS RICIPES', 'rawDescription': 'BARTENDERS RICIPES', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 2, 26, 4, 39, 39, tzinfo=datetime.timezone.utc), 'followersCount': 18, 'friendsCount': 47, 'statusesCount': 342, 'favouritesCount': 208, 'listedCount': 0, 'mediaCount': 54, 'location': 'hemet calif', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356956445460234241/w2P-uxmM_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019-01-04 16:52:50+00:00,Proudly presenting https://t.co/T25owVIg6P. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,hemet calif,Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
1620,1620,"{'username': 'MarchesdElodie', 'id': 465759602, 'displayname': 'Crescence Elodie', 'description': '#Entrepreneur, #Blogger, #WomenInTech | @TechWomen Fellow | Founder @Wetech_Org & EN Group | Tweets in French & English.', 'rawDescription': '#Entrepreneur, #Blogger, #WomenInTech | @TechWomen Fellow | Founder @Wetech_Org & EN Group | Tweets in French & English.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 1, 16, 18, 16, 35, tzinfo=datetime.timezone.utc), 'followersCount': 8908, 'friendsCount': 1575, 'statusesCount': 82870, 'favouritesCount': 22465, 'listedCount': 296, 'mediaCount': 4663, 'location': 'Littoral, Cameroon', 'protected': False, 'linkUrl': 'http://lesmarchesdelodie.com', 'linkTcourl': 'https://t.co/uqqGP6vJed', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1574204088375459841/j2PSIWJm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/465759602/1516594967', 'label': None}",2019-01-04 16:48:00+00:00,Quand tu finis enfin par param??trer ton compte reseller de @GoDaddy ????????????? ! https://t.co/0yeRh7dtH9,"Littoral, Cameroon",Quand tu finis enfin par param??trer ton compte reseller de @user ????????????? ! http,"[('Negative', 0.19330126), ('Neutral', 0.77108043), ('Positive', 0.03561827)]"
1621,1621,"{'username': 'DianeWa97312271', 'id': 897632464667103233, 'displayname': 'Diane Walker', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 8, 16, 1, 33, 51, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 1, 'statusesCount': 6, 'favouritesCount': 1, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2019-01-04 16:41:17+00:00,Proudly presenting https://t.co/3SezCowHgd. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,,Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
1622,1622,"{'username': 'LisetteBellizzi', 'id': 718835444, 'displayname': 'Lisette Bellizzi', 'description': 'I am an American living in southern Italy. I teach English here and live la dolce vita. You can follow my adventures on my blog, My Big Fat Italian Life.', 'rawDescription': 'I am an American living in southern Italy. I teach English here and live la dolce vita. You can follow my adventures on my blog, My Big Fat Italian Life.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 7, 26, 21, 50, 2, tzinfo=datetime.timezone.utc), 'followersCount': 103, 'friendsCount': 300, 'statusesCount': 50, 'favouritesCount': 51, 'listedCount': 0, 'mediaCount': 16, 'location': 'Castrovillari, Calabria, Italy', 'protected': False, 'linkUrl': 'http://lizziebelllove.tumblr.com', 'linkTcourl': 'http://t.co/UPhpbwgLUh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/551402887754944512/RGq6jaVT_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/718835444/1420299606', 'label': None}",2019-01-04 16:32:17+00:00,Proudly presenting https://t.co/Egosu1iHFX. Check it out and let me know what you think! #GoDaddy via @GoDaddy,"Castrovillari, Calabria, Italy",Proudly presenting http Check it out and let me know what you think! #GoDaddy via @user,"[('Negative', 0.0009277723), ('Neutral', 0.04104843), ('Positive', 0.9580238)]"
